CaseID;Activity;Resource;StartTimestamp;CompleteTimestamp;Variant;VariantIndex;Column6
BZ-07-0266-001;Process decision;Person M;2007/09/05 00:00:00.000;2007/09/18 00:00:00.000;Variant 1;1;Tree cutting permit
BZ-07-0266-001;Archive;Person M;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Tree cutting permit
BZ-07-0267-001;Register appeal;Person J;2007/07/04 00:00:00.000;2007/07/04 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-001;Confirm reception;Person J;2007/07/04 00:00:00.000;2007/07/04 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-001;Register receipt of documents;Person M;2007/07/04 00:00:00.000;2007/08/15 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-001;Result hearing / Write advice;Person M;2007/08/15 00:00:00.000;2007/08/27 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-001;Send advice;Person M;2007/08/29 00:00:00.000;2007/08/29 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-001;Create dossier;Person M;2007/09/24 00:00:00.000;2007/09/24 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-001;Process decision;Person A;2007/09/24 00:00:00.000;2007/10/12 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-001;Archive;Person M;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-002;Register appeal;Person A;2007/07/30 00:00:00.000;2007/07/30 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-002;Confirm reception;Person A;2007/07/30 00:00:00.000;2007/07/30 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-002;Register receipt of documents;Person M;2007/08/15 00:00:00.000;2007/08/15 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-002;Result hearing / Write advice;Person M;2007/08/27 00:00:00.000;2007/08/27 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-002;Send advice;Person M;2007/08/29 00:00:00.000;2007/08/29 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-002;Create dossier;Person M;2007/09/24 00:00:00.000;2007/09/24 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-002;Process decision;Person M;2007/09/24 00:00:00.000;2007/10/12 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-002;Archive;Person M;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-003;Register appeal;Person A;2007/07/30 00:00:00.000;2007/07/30 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-003;Confirm reception;Person A;2007/07/30 00:00:00.000;2007/07/30 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-003;Register receipt of documents;Person M;2007/08/15 00:00:00.000;2007/08/15 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-003;Result hearing / Write advice;Person M;2007/08/27 00:00:00.000;2007/08/27 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-003;Send advice;Person M;2007/08/29 00:00:00.000;2007/08/29 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-003;Create dossier;Person M;2007/09/24 00:00:00.000;2007/09/24 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-003;Process decision;Person M;2007/09/24 00:00:00.000;2007/10/12 00:00:00.000;Variant 1;1;Event permit
BZ-07-0267-003;Archive;Person M;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Event permit
BZ-07-0268-001;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 4;4;Parking place handicapped
BZ-07-0268-001;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 4;4;Parking place handicapped
BZ-07-0268-001;Register receipt of documents;Person B;2007/07/05 00:00:00.000;2007/08/20 00:00:00.000;Variant 4;4;Parking place handicapped
BZ-07-0268-001;Result hearing / Write advice;Person B;2007/08/20 00:00:00.000;2007/10/31 00:00:00.000;Variant 4;4;Parking place handicapped
BZ-07-0268-001;Withdraw appeal;Person B;2007/10/31 00:00:00.000;2007/10/31 00:00:00.000;Variant 4;4;Parking place handicapped
BZ-07-0268-001;Archive;Person B;2008/08/18 00:00:00.000;2008/08/18 00:00:00.000;Variant 4;4;Parking place handicapped
BZ-07-0269-001;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-001;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-001;Register receipt of documents;Person F;2007/07/17 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-001;Result hearing / Write advice;Person F;2007/09/04 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-001;Send advice;Person F;2007/12/20 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-001;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-001;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-001;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-002;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-002;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-002;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-002;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-002;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-002;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-002;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-002;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-003;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-003;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-003;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-003;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-003;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-003;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-003;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-003;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-004;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-004;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-004;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-004;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-004;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-004;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-004;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-004;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-005;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-005;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-005;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-005;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-005;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-005;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-005;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-005;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-006;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-006;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-006;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-006;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-006;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-006;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-006;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-006;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-007;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-007;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-007;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-007;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-007;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-007;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-007;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-007;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-008;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-008;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-008;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-008;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-008;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-008;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-008;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-008;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-009;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-009;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-009;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-009;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-009;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-009;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-009;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-009;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-010;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-010;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-010;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-010;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-010;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-010;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-010;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-010;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-011;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-011;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-011;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-011;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-011;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-011;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-011;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-011;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-012;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-012;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-012;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-012;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-012;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-012;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-012;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-012;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-013;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-013;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-013;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-013;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-013;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-013;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-013;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-013;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-014;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-014;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-014;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-014;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-014;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-014;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-014;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-014;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-015;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-015;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-015;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-015;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-015;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-015;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-015;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-015;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-016;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-016;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-016;Register receipt of documents;Person F;2007/07/05 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-016;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-016;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-016;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-016;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-016;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-017;Register appeal;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-017;Confirm reception;Person J;2007/07/05 00:00:00.000;2007/07/05 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-017;Register receipt of documents;Person F;2007/07/05 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-017;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-017;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-017;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-017;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-017;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-018;Register appeal;Person J;2007/07/09 00:00:00.000;2007/07/09 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-018;Confirm reception;Person J;2007/07/09 00:00:00.000;2007/07/09 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-018;Register receipt of documents;Person F;2007/09/04 00:00:00.000;2007/09/04 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-018;Result hearing / Write advice;Person F;2007/12/14 00:00:00.000;2007/12/14 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-018;Send advice;Person F;2007/12/27 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-018;Create dossier;Person F;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-018;Process decision;Person F;2008/01/11 00:00:00.000;2008/01/25 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0269-018;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Granted building permit
BZ-07-0270-001;Register appeal;Person J;2007/07/09 00:00:00.000;2007/07/09 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-001;Confirm reception;Person J;2007/07/09 00:00:00.000;2007/07/09 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-001;Register receipt of documents;Person M;2007/07/09 00:00:00.000;2007/10/24 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-001;Result hearing / Write advice;Person M;2007/10/24 00:00:00.000;2007/11/27 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-001;Send advice;Person M;2007/12/20 00:00:00.000;2007/12/20 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-001;Create dossier;Person M;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-001;Process decision;Person M;2008/01/11 00:00:00.000;2008/01/24 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-001;Archive;Person M;2008/03/11 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-002;Register appeal;Person J;2007/07/18 00:00:00.000;2007/07/18 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-002;Confirm reception;Person J;2007/07/18 00:00:00.000;2007/07/18 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-002;Register receipt of documents;Person M;2007/07/23 00:00:00.000;2007/10/24 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-002;Result hearing / Write advice;Person M;2007/11/27 00:00:00.000;2007/11/27 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-002;Send advice;Person M;2007/12/20 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-002;Create dossier;Person M;2008/01/11 00:00:00.000;2008/01/11 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-002;Process decision;Person M;2008/01/11 00:00:00.000;2008/01/24 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0270-002;Archive;Person M;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Development plan exception
BZ-07-0271-001;Register appeal;Person J;2007/07/09 00:00:00.000;2007/07/09 00:00:00.000;Variant 1;1;Rejected building permit
BZ-07-0271-001;Confirm reception;Person J;2007/07/09 00:00:00.000;2007/07/09 00:00:00.000;Variant 1;1;Rejected building permit
BZ-07-0271-001;Register receipt of documents;Person F;2007/07/09 00:00:00.000;2007/08/28 00:00:00.000;Variant 1;1;Rejected building permit
BZ-07-0271-001;Result hearing / Write advice;Person F;2007/08/28 00:00:00.000;2007/09/28 00:00:00.000;Variant 1;1;Rejected building permit
BZ-07-0271-001;Send advice;Person F;2007/09/28 00:00:00.000;2007/09/28 00:00:00.000;Variant 1;1;Rejected building permit
BZ-07-0271-001;Create dossier;Person F;2007/09/28 00:00:00.000;2007/10/15 00:00:00.000;Variant 1;1;Rejected building permit
BZ-07-0271-001;Process decision;Person F;2007/10/15 00:00:00.000;2008/01/08 00:00:00.000;Variant 1;1;Rejected building permit
BZ-07-0271-001;Archive;Person F;2008/09/08 00:00:00.000;2008/09/08 00:00:00.000;Variant 1;1;Rejected building permit
BZ-07-0272-001;Register appeal;Person J;2007/07/09 00:00:00.000;2007/07/09 00:00:00.000;Variant 6;6;Environmental fine
BZ-07-0272-001;Confirm reception;Person J;2007/07/09 00:00:00.000;2007/07/09 00:00:00.000;Variant 6;6;Environmental fine
BZ-07-0272-001;Rejected;Person G;2007/07/09 00:00:00.000;2007/08/09 00:00:00.000;Variant 6;6;Environmental fine
BZ-07-0272-001;Write draft advice;Person G;2007/08/09 00:00:00.000;2007/08/13 00:00:00.000;Variant 6;6;Environmental fine
BZ-07-0272-001;Send advice;Person D;2007/08/28 00:00:00.000;2007/09/03 00:00:00.000;Variant 6;6;Environmental fine
BZ-07-0272-001;Create dossier;Person D;2007/09/10 00:00:00.000;2007/09/10 00:00:00.000;Variant 6;6;Environmental fine
BZ-07-0272-001;Process decision;Person D;2007/09/10 00:00:00.000;2007/09/28 00:00:00.000;Variant 6;6;Environmental fine
BZ-07-0272-001;Archive;Person D;2007/11/28 00:00:00.000;2008/09/08 00:00:00.000;Variant 6;6;Environmental fine
BZ-07-0273-001;Register appeal;Person J;2007/07/09 00:00:00.000;2007/07/09 00:00:00.000;Variant 9;9;Schoolbus
